0,0,0,55
-255,-14,19,81
-238,85,-3,96
-226,28,7,110
-252,-69,30,124
-257,-52,31,139
-253,38,7,153
-202,-55,28,167
-277,37,16,182
-244,24,8,195
-248,-2,15,209
-252,-13,20,224
-247,-8,21,238
-245,0,18,252
-247,2,14,267
-250,-18,21,281
-253,-23,21,295
-245,-7,19,310
-245,5,18,324
-252,3,17,338
-251,-9,15,353
-248,-7,15,367
-250,-4,15,380
-246,-10,16,395
-250,6,13,409
-244,-18,13,425
-256,-25,20,443
-254,-1,13,460
-249,12,13,477
-256,-4,15,494
-245,-3,12,510
-248,-8,13,527
-255,-19,14,543
-248,-17,13,562
-262,0,18,579
-259,4,20,594
-258,-1,14,610
-249,-1,15,627
-255,6,16,644
-240,0,9,659
-235,-15,8,673
-268,-2,16,691
-218,-89,6,707
-216,-12,-3,723
-233,54,-4,741
-277,12,7,758
-243,-37,14,774
-264,-24,27,791
-233,-20,16,808
-243,11,10,827
-261,19,15,843
-256,0,13,860
-255,-5,14,875
-249,10,16,892
-235,3,13,909
-261,-9,15,924
-256,-36,34,941
-251,-18,16,959
-229,17,10,976
-261,-20,23,993
-248,-32,25,1010
-252,-1,16,1030
-251,-27,11,1047
-250,18,12,1065
-252,63,3,1084
-243,39,5,1100
-241,5,19,1117
-249,-15,33,1133
-244,-5,22,1153
-250,13,13,1170
-248,20,12,1187
-252,9,6,1205
-250,3,6,1221
-249,26,2,1236
-246,64,-14,1253
-244,52,1,1271
-247,23,2,1289
-252,4,5,1305
-252,0,3,1320
-248,7,-13,1336
-252,1,1,1354
-253,-14,-1,1370
-246,-11,1,1388
-256,-13,-10,1405
-251,-28,-5,1426
-247,-5,-7,1444
-257,7,-19,1462
-256,-33,-21,1480
-256,-71,-11,1500
-255,-16,-27,1519
-250,-5,-29,1539
-254,-48,-13,1558
-248,-64,-11,1577
-245,-32,-18,1597
-251,-39,-27,1636
-249,-26,-38,1648
-243,-15,-42,1661
-247,-36,-41,1676
-254,-59,-34,1696
-255,-44,-27,1716
-266,-47,-30,1735
-264,-53,-35,1756
-271,-69,-33,1775
-286,-83,-34,1795
-315,-89,-16,1815
-309,-64,-25,1835
-338,-62,-23,1854
-362,-68,-11,1873
-523,37,-26,1894
-300,44,-39,1912
-404,138,-68,1931
-455,182,-106,1951
-403,217,-192,1972
-384,175,-220,1992
-410,-26,-154,2014
-390,-157,-27,2034
-322,-50,28,2055
-214,92,-57,2073
-169,216,-40,2093
-108,216,-37,2112
-77,104,-11,2131
-90,18,17,2151
-114,4,31,2167
-133,36,27,2184
-149,65,28,2201
