0,0,0,66
-269,10,0,93
-252,19,-3,107
-232,12,4,121
-230,0,5,136
-272,-20,12,150
-264,-28,9,163
-235,-18,5,178
-233,5,4,192
-263,15,-1,206
-258,4,0,221
-248,-7,4,235
-246,3,0,249
-228,18,-8,264
-258,0,6,277
-261,-17,2,291
-244,-25,8,306
-246,-15,7,320
-255,-12,1,334
-255,1,1,349
-246,0,0,363
-249,-3,2,377
-283,-45,29,391
-224,-55,6,405
-254,56,-11,419
-253,80,-14,434
-238,20,-2,448
-252,-38,8,462
-257,-63,16,477
-249,-62,19,491
-248,-18,4,508
-248,14,0,525
-258,17,-5,540
-253,6,-5,558
-251,-7,2,574
-266,-2,-4,588
-248,-8,1,605
-248,0,0,644
-234,-9,0,657
-93,-153,-11,670
-295,-48,37,683
-251,-27,-6,696
-292,28,5,709
-240,1,-10,722
-237,-24,2,737
-273,14,-2,754
-265,43,-4,771
-254,47,-13,787
-262,35,-12,804
-290,52,-22,823
-229,19,-7,840
-238,-20,-10,857
-271,-15,-3,875
-252,-1,-6,893
-248,-49,10,910
-240,-24,-3,927
-251,-5,-5,945
-264,3,-4,962
-235,7,-8,977
-238,2,-23,993
-236,9,-25,1009
-229,-4,-21,1028
-261,7,-9,1046
-288,19,-5,1062
-231,14,-21,1080
-270,-12,-22,1099
-266,-46,6,1119
-257,-44,6,1136
-263,-38,18,1155
-256,6,-1,1173
-260,-12,-14,1189
-243,11,-24,1209
-250,51,-20,1228
-232,50,-18,1247
-248,4,-1,1265
-255,-21,5,1282
-252,-27,7,1300
-241,-15,-1,1317
-244,-8,4,1336
-250,-12,5,1353
-248,-17,-4,1371
-252,-17,-5,1389
-252,-5,-11,1408
-253,-1,-24,1427
-254,-3,-28,1445
-249,-4,-25,1464
-246,1,-23,1482
-255,9,-32,1501
-242,-10,-21,1518
-234,-59,4,1538
-239,-52,-9,1556
-242,10,-36,1574
-253,35,-57,1593
-242,-4,-46,1611
-241,-39,-46,1631
-233,-49,-45,1650
-236,-53,-25,1670
-247,-54,-43,1690
-237,-69,-38,1710
-239,-80,-33,1729
-223,-76,-50,1748
-222,-52,-54,1769
-257,-57,-60,1788
-226,-103,-48,1808
-227,-130,-49,1829
-228,-130,-63,1850
-260,-150,-57,1870
-312,-173,-56,1892
-368,-159,-40,1912
-369,-119,-48,1933
-341,-91,-60,1954
-332,-96,-71,1974
-340,-64,-52,1993
-301,-45,-66,2013
-261,16,-111,2033
