0,0,0,50
-253,-46,14,76
-256,-15,16,91
-245,24,5,105
-246,35,1,118
-253,18,2,133
-247,-3,5,147
-258,2,3,161
-248,25,-2,176
-244,15,7,189
-279,25,-1,203
-240,5,-3,218
-272,-5,26,232
-252,-18,17,246
-247,-7,10,261
-249,-43,10,274
-276,-17,1,288
-243,10,-3,303
-242,35,-12,317
-245,41,-7,331
-253,10,4,346
-256,-11,8,360
-256,1,9,373
-238,-91,32,388
-305,17,2,402
-252,79,-4,416
-223,77,-16,431
-286,-4,5,448
-231,-4,5,463
-234,-18,6,479
-265,9,1,496
-249,22,-1,510
-244,10,1,527
-257,-13,10,542
-250,-12,10,561
-253,9,3,578
-250,17,1,592
-254,11,0,608
-254,6,1,624
-252,9,0,638
-254,3,2,653
-264,16,14,667
-244,32,-8,685
-248,5,4,701
-253,-25,14,715
-255,-20,6,733
-253,25,2,750
-253,19,1,765
-254,-1,6,781
-245,-11,3,796
-272,-10,2,813
-239,0,2,830
-248,22,-1,844
-250,11,3,861
-254,15,1,876
-251,9,1,892
-249,-1,5,907
-256,1,1,922
-252,-7,5,936
-262,-13,6,953
-254,0,6,969
-250,6,2,984
-253,12,2,998
-253,9,1,1013
-246,18,0,1030
-245,2,1,1046
-255,4,4,1061
-254,21,3,1077
-250,9,2,1094
-256,-9,1,1110
-254,-4,7,1126
-245,5,1,1142
-243,0,6,1159
-248,-10,5,1174
-256,-7,8,1191
-255,-3,2,1208
-252,-1,7,1225
-252,1,1,1242
-253,3,0,1257
-223,-89,16,1272
-261,59,-9,1292
-272,51,3,1309
-259,70,-1,1326
-247,49,-5,1343
-257,3,6,1361
-250,-3,4,1377
-255,17,3,1393
-256,12,3,1410
-245,21,3,1427
-250,-6,9,1443
-208,-43,5,1460
-256,-33,13,1477
-239,7,2,1508
-259,10,7,1521
-259,12,5,1533
-251,6,5,1547
-253,-1,4,1561
-233,1,4,1577
-244,19,0,1593
-265,-10,8,1609
-261,-39,16,1628
-245,-28,10,1646
-253,33,3,1665
-241,-19,2,1682
-266,11,5,1699
-263,2,3,1716
-195,-63,4,1731
-239,-45,10,1750
-271,29,2,1768
-270,53,4,1784
-201,-49,-11,1801
-234,-31,13,1821
-263,13,1,1840
-281,53,4,1856
-241,24,-3,1872
-246,17,4,1891
-252,4,12,1907
-258,3,3,1924
-276,9,-1,1939
-252,-4,-9,1956
-201,20,-1,1974
-269,4,7,1991
-237,0,-8,2007
-232,-18,-7,2024
-282,-84,26,2042
-220,-32,7,2061
-244,-5,4,2078
-228,-1,-5,2096
-280,38,10,2113
-223,-4,3,2130
-280,-10,19,2148
-231,-12,5,2166
-229,10,0,2184
-266,-3,21,2200
-266,-7,-4,2219
-259,-15,2,2236
-294,45,6,2253
-187,-18,-6,2270
-264,-10,2,2289
-254,2,6,2307
-242,49,-7,2322
-235,-52,22,2339
-261,-53,27,2359
-244,-25,15,2377
-252,6,3,2396
-249,3,-4,2411
-246,1,-9,2428
-254,2,3,2445
-243,6,-10,2460
-254,12,-8,2478
-249,4,-9,2496
-246,0,-10,2512
-248,7,-14,2530
-248,2,-12,2548
-248,-19,-10,2566
-257,-28,-9,2585
-256,-19,-16,2604
-241,-33,-10,2624
-241,-44,8,2643
-258,-41,-2,2661
-247,-45,-17,2680
-249,-54,-20,2700
-253,-77,-16,2719
-254,-64,-17,2739
-254,-31,-30,2759
-245,-16,-40,2779
-250,-20,-36,2798
-235,-10,-44,2819
-218,-16,-43,2838
-234,-30,-30,2857
-260,-65,-22,2877
-264,-124,-2,2897
-290,-129,-28,2917
-318,-104,-40,2937
-337,-100,-13,2959
-354,-90,4,2979
-403,-72,10,2997
-507,-48,12,3016
-437,15,-13,3035
-350,112,-90,3053
-431,239,-183,3073
-414,285,-273,3094
-379,129,-292,3115
-440,-32,-131,3135
-383,23,60,3156
-232,177,-49,3174
-182,311,-85,3193
-166,335,-109,3214
-179,231,-66,3234
-187,136,-26,3254
-202,61,-1,3273
-236,19,22,3292
-243,-3,27,3309
-245,-6,21,3326
-249,-31,17,3344
-252,-94,11,3363
-284,-198,5,3382
-339,-366,-11,3400
-336,-600,-51,3422
-300,-689,-96,3442
-226,-614,-141,3463
-163,-589,-131,3485
-46,-529,-218,3507
-274,-680,185,3527
-592,-230,590,3549
-72,382,-630,3569
-27,200,26,3589
-249,-305,31,3606
-264,-623,62,3627
-263,-212,2,3646
-279,-31,-99,3664
-300,-135,-72,3685
-410,-276,-46,3705
-597,-245,-21,3726
-785,-61,-39,3747
-606,48,40,3767
-296,177,-23,3784
-300,409,-127,3804
-323,176,-312,3837
-319,-93,-313,3851
-358,-240,-201,3866
-680,-77,-1,3889
-744,172,-118,3907
-639,463,-180,3928
-385,541,-224,3949
-197,360,-150,3970
-85,188,-65,3990
21,65,-5,4008
72,-26,11,4025
47,-64,8,4041
-43,-1,35,4057
-121,121,63,4073
-178,178,60,4092
-281,132,44,4111
-360,-1,-16,4129
-508,-243,-77,4149
-625,-674,-42,4169
-647,-1086,-56,4190
-278,-982,-257,4212
-73,-763,-147,4234
-87,-545,-21,4254
287,-787,-1064,4274
-951,-331,556,4296
91,20,-256,4317
-65,12,52,4334
-314,-216,-102,4352
-381,-505,40,4373
-303,-335,-72,4392
-477,-122,-161,4414
-764,-98,-40,4435
-844,50,24,4455
-515,182,-2,4472
-211,332,-65,4492
-125,415,-120,4511
-334,148,-261,4532
-301,-211,-324,4553
-212,-300,-114,4575
-692,-3,-74,4596
-875,315,-186,4616
-679,530,-133,4636
-502,564,-205,4657
-263,305,-153,4678
-167,121,-33,4699
-72,16,39,4718
39,-73,53,4734
85,-113,54,4752
25,-29,28,4769
-68,82,37,4786
-149,161,37,4802
-197,193,32,4822
-264,107,42,4840
-376,-35,2,4858
-552,-265,-93,4877
-591,-823,-112,4897
-590,-1274,-76,4919
-233,-1003,-231,4940
-32,-653,-51,4964
-20,-441,-51,4983
357,-628,-1050,5003
-1085,-438,558,5025
130,-189,-177,5047
-116,-7,-92,5067
-408,-189,-13,5087
-336,-426,-25,5107
-390,-292,-123,5128
-593,-154,-102,5150
-902,-19,40,5172
-652,99,14,5190
-296,218,-22,5208
-221,445,-104,5228
-269,249,-262,5249
-306,-119,-345,5269
-159,-222,-79,5292
-486,-27,-70,5312
-828,190,-161,5331
-797,326,-210,5353
-602,436,-215,5373
-476,429,-192,5394
-275,308,-78,5415
-110,193,-24,5435
31,76,3,5454
126,-17,21,5469
118,-69,9,5487
-17,-4,11,5504
-116,64,9,5520
-169,104,9,5536
-209,130,4,5555
-279,82,25,5572
-362,-11,-2,5590
-522,-194,-70,5609
-611,-666,-142,5629
-752,-1243,-21,5651
-152,-1009,-333,5672
-43,-720,-94,5696
-25,-708,-404,5715
-1903,-1066,761,5736
464,-426,-583,5760
-91,490,-173,5780
-281,-5,-17,5799
-372,-521,-55,5819
-348,-597,113,5839
-432,-216,-180,5860
-710,-118,-112,5882
-933,28,50,5904
-617,175,45,5921
-238,410,-21,5940
-98,609,-186,5960
-367,226,-401,5980
-311,-249,-413,6000
-85,-368,-52,6023
-485,-159,10,6042
-1003,159,-177,6062
-905,417,-183,6084
-554,621,-275,6105
-398,509,-232,6125
-259,256,-88,6147
-109,103,5,6166
55,-24,52,6183
159,-137,71,6200
102,-91,50,6219
-35,48,42,6237
-147,166,44,6253
-183,227,37,6272
-267,134,67,6291
-448,-146,-51,6327
-532,-324,-122,6339
-645,-654,-186,6352
-713,-1198,-89,6374
-321,-1110,-317,6395
50,-819,-204,6419
-101,-667,68,6438
857,-861,-2048,6458
-1395,-998,1343,6480
122,-129,-210,6503
-74,43,-102,6523
-503,-262,-80,6543
-417,-502,-28,6563
-504,-302,-130,6584
-928,-35,24,6605
-814,144,0,6625
-425,262,1,6642
-185,450,12,6660
-168,382,-185,6679
-466,-30,-406,6700
-268,-300,-270,6720
-103,-299,80,6743
-531,-12,-149,6762
-1324,231,-222,6782
-757,455,-233,6804
-632,643,-244,6825
-469,550,-191,6846
-297,347,-90,6866
-127,179,-13,6887
74,20,24,6906
206,-135,26,6922
109,-145,23,6941
-119,23,20,6960
-184,112,-18,6977
-132,122,-28,6996
-173,64,27,7017
-272,23,15,7034
-482,-112,-52,7052
-745,-469,-186,7073
-890,-1337,-115,7095
-66,-1298,-335,7117
30,-906,-104,7140
137,-964,-1034,7159
-2048,-1340,1631,7181
381,-242,-309,7204
9,275,-26,7226
-427,-91,-183,7242
-516,-503,54,7263
-357,-574,-2,7283
-688,-246,-102,7303
-965,14,31,7324
-760,173,80,7343
-310,434,62,7361
-103,668,-115,7379
-558,179,-582,7400
-297,-375,-499,7421
80,-501,69,7443
-436,-170,-60,7460
-1410,219,-238,7482
-941,533,-294,7503
-466,802,-276,7524
-556,631,-259,7545
-301,341,-152,7566
-130,219,-49,7586
44,91,-22,7607
129,-65,0,7623
130,-174,13,7640
-70,-53,27,7658
-180,84,16,7676
-250,186,21,7694
-272,143,25,7712
-349,56,41,7731
-537,-115,-48,7749
-739,-476,-190,7770
-850,-1382,-57,7791
-354,-1414,-241,7814
102,-945,-197,7836
-39,-565,30,7857
943,-824,-2048,7876
-2048,-1392,1894,7898
444,-460,-156,7921
-125,212,-150,7943
-538,-138,-62,7963
-390,-554,-41,7984
-522,-433,-82,8005
-982,-114,-17,8026
-900,153,2,8046
-477,245,6,8064
-130,598,-15,8082
-295,224,-425,8101
-499,-277,-422,8122
-114,-328,-35,8144
-219,-47,-40,8165
-738,108,-196,8184
-1087,357,-177,8206
-546,451,-252,8227
-651,473,-260,8248
-491,377,-165,8268
-271,308,-66,8290
-111,243,-31,8309
22,115,-24,8329
106,-41,-3,8347
90,-103,5,8365
-59,-10,12,8381
-188,83,0,8398
-235,120,-4,8416
-244,103,13,8434
-310,60,32,8453
-456,-48,-23,8471
-617,-282,-151,8491
-789,-1152,-188,8512
-505,-1468,-238,8535
132,-912,-291,8558
-22,-654,62,8579
871,-953,-2048,8597
-1189,-1501,1343,8620
328,-86,-508,8643
-138,349,-85,8663
-396,-62,-115,8683
-511,-519,-47,8704
-501,-542,-11,8724
-873,-125,-32,8745
-901,162,34,8766
-605,308,37,8784
-235,406,-387,8823
-531,102,-519,8837
-471,-245,-513,8850
-117,-418,-128,8866
-103,-249,-6,8889
-699,-23,-184,8908
-1294,323,-222,8929
-527,594,-314,8951
-558,695,-303,8972
-454,493,-248,8992
-254,323,-110,9014
-102,178,-40,9034
52,-28,-12,9054
115,-212,8,9072
-14,-177,34,9090
-138,-31,25,9108
-206,90,-5,9126
-241,164,-31,9145
-309,105,-38,9164
-485,-75,-90,9184
-678,-341,-161,9204
-742,-1157,-11,9226
-522,-1238,-235,9247
-25,-862,-276,9271
-6,-694,10,9291
22,-603,-176,9309
-591,-1359,-583,9328
195,-914,227,9352
89,166,-259,9371
-176,243,-130,9390
-504,-146,-88,9411
-343,-531,-25,9432
-414,-435,-90,9452
-728,-197,-88,9474
-945,40,7,9494
-750,195,23,9510
-255,371,18,9529
-195,541,-203,9548
-448,114,-528,9569
-233,-346,-318,9589
-105,-382,70,9612
-745,-10,-179,9631
-1286,323,-200,9652
-566,506,-242,9674
-525,644,-270,9695
-507,449,-188,9715
-248,281,-94,9737
-54,194,1,9756
104,76,21,9773
219,-103,39,9789
86,-140,55,9808
-111,-5,52,9826
-163,115,24,9843
-203,186,4,9862
-239,123,17,9880
-304,30,26,9899
-434,-110,-61,9916
-638,-404,-183,9937
-742,-1316,-88,9959
-443,-1416,-288,9980
25,-923,-261,10004
48,-682,-23,10024
538,-690,-1250,10044
-1703,-791,1272,10066
413,-206,-243,10091
-112,154,-73,10113
-526,-278,-79,10133
-308,-602,-25,10156
-500,-307,-160,10177
-905,-106,-53,10200
-949,121,37,10222
-286,331,-5,10242
-134,540,-140,10261
-486,97,-472,10284
-307,-323,-231,10304
-52,-263,14,10327
-518,99,-154,10347
