-170,-88,-35,11808
-128,110,-35,11829
-41,242,-73,11850
-39,209,-68,11870
-83,76,-32,11889
-125,-31,4,11909
-134,-33,12,11927
-144,33,-4,11947
-189,96,-23,11965
-251,84,-33,11985
-330,1,-37,12005
-409,-63,-44,12023
-473,-129,-84,12045
-507,-153,-86,12066
-529,-200,-73,12088
-536,-231,-124,12110
-408,-445,-47,12133
-322,-549,46,12154
-242,-367,-21,12176
-280,-230,-1,12197
-388,-106,114,12218
-442,754,-298,12240
-235,297,-103,12262
-227,-438,-106,12283
-290,-439,-2,12307
-279,57,-45,12327
-253,165,-43,12347
-242,96,-47,12368
-258,39,-92,12388
-268,-66,-62,12407
-269,-59,-37,12428
-240,36,-51,12449
-252,66,-71,12469
-252,10,-71,12488
-243,-30,-57,12509
-251,-8,-50,12529
-252,29,-62,12549
-250,31,-68,12569
-249,2,-62,12589
-256,-1,-57,12607
-258,-1,-52,12626
-256,5,-59,12647
-255,17,-64,12665
-265,26,-77,12685
-290,-10,-62,12705
-292,-30,-63,12726
-305,16,-49,12746
-323,37,-53,12767
-328,-1,-54,12786
-362,-32,-44,12806
-501,37,-24,12826
-460,43,-71,12847
-428,192,-129,12866
-492,327,-172,12888
-356,284,-281,12910
-397,65,-186,12932
-290,-114,-40,12952
-182,-220,87,12975
-170,-115,-17,12995
-104,141,-47,13017
-13,257,-79,13038
-20,205,-60,13058
-83,52,-5,13077
-114,-34,27,13094
-126,-11,23,13115
-132,62,2,13134
-175,105,-12,13152
-242,62,-13,13173
-324,-10,-20,13193
-418,-60,-50,13213
-471,-109,-85,13235
-551,-157,-80,13256
-592,-236,-45,13278
-516,-302,-123,13300
-379,-488,-21,13323
-306,-548,28,13344
-240,-322,-46,13366
-382,-94,152,13387
-771,514,234,13408
-154,349,-180,13428
-201,-263,-187,13451
-258,-470,-109,13473
-296,-31,-21,13496
-271,176,5,13517
-252,99,-11,13536
-205,40,-61,13555
-280,2,-91,13576
-293,-77,-66,13594
-239,-21,-44,13615
-244,104,-45,13636
-250,78,-61,13657
-252,-17,-63,13676
-253,-43,-50,13697
-252,27,-59,13718
-253,55,-63,13737
-255,-3,-59,13757
-259,-27,-49,13777
-253,8,-53,13798
-253,41,-68,13816
-256,29,-69,13837
-261,4,-63,13856
-264,-1,-66,13875
-290,-25,-38,13915
-308,9,-24,13928
-322,23,-36,13941
-322,18,-56,13955
-346,-12,-58,13974
-454,3,-19,13995
-496,28,-35,14013
-433,106,-67,14033
-526,287,-105,14054
-399,461,-219,14075
-366,263,-256,14098
-330,-94,-190,14119
-214,-310,43,14141
-174,-216,39,14161
-158,31,-30,14183
-59,208,-65,14202
-10,265,-83,14222
-46,166,-54,14242
-104,27,0,14262
-132,-25,31,14279
-143,15,22,14300
-167,85,1,14318
-213,85,-6,14336
-298,29,-15,14354
-371,-31,-21,14374
-416,-69,-57,14395
-496,-95,-75,14415
-583,-168,-65,14437
-577,-250,-57,14458
-425,-332,-99,14480
-378,-485,19,14502
-302,-501,32,14523
-244,-324,-31,14543
-335,-206,73,14566
-485,43,235,14586
-246,793,-339,14606
-220,276,-166,14627
-247,-449,-94,14650
-316,-493,6,14671
-265,61,-69,14691
-248,253,-63,14711
-249,124,-41,14732
-249,-30,-61,14752
-288,-88,-62,14774
-266,-53,-50,14794
-237,40,-45,14815
-246,79,-63,14835
-251,45,-82,14855
-246,-18,-69,14874
-249,-11,-51,14895
-252,42,-60,14916
-241,40,-68,14936
-246,13,-68,14955
-255,6,-61,14976
-256,17,-64,14994
-252,21,-71,15013
-260,17,-73,15034
-274,-1,-68,15053
-281,-15,-66,15073
-292,-20,-53,15093
-311,-5,-35,15115
-327,18,-52,15134
-334,2,-66,15154
-383,-21,-42,15173
-516,30,-30,15194
-455,55,-61,15213
-444,202,-92,15234
-496,330,-162,15254
-329,383,-284,15276
-320,174,-264,15298
-281,-176,-67,15320
-196,-366,110,15341
-170,-108,-27,15364
-123,183,-43,15385
-23,354,-80,15406
-31,241,-66,15425
-109,34,-12,15446
-137,-67,29,15465
-140,-7,24,15484
-168,85,1,15504
-224,108,-8,15521
-312,61,-6,15541
-385,1,-15,15559
-468,-63,-60,15579
-524,-115,-69,15599
-567,-178,-48,15621
-574,-252,-121,15643
-398,-439,-117,15666
-345,-594,35,15688
-241,-452,-26,15710
-263,-253,-70,15731
-380,-129,142,15753
-725,574,15,15775
-178,419,-100,15795
-187,-240,-244,15816
-268,-558,-25,15840
-343,-109,28,15861
-266,130,-43,15882
-230,128,-43,15903
-248,53,-71,15924
-283,-52,-60,15943
-274,-115,-28,15965
-245,27,-39,15986
-247,89,-64,16006
-253,53,-74,16025
-248,-34,-54,16046
-256,-28,-43,16066
-254,20,-53,16087
-252,37,-64,16107
-255,12,-63,16126
-253,-14,-53,16146
-253,10,-54,16167
-252,5,-49,16187
-255,16,-63,16205
-287,10,-67,16225
-284,-21,-57,16245
-284,0,-64,16266
-303,23,-46,16284
-334,12,-40,16305
-340,-5,-48,16324
-380,-19,-41,16344
-528,37,-3,16365
-394,201,-121,16399
-490,325,-125,16412
-432,370,-205,16428
-347,286,-272,16449
-378,-16,-167,16471
-282,-238,-32,16492
-203,-263,67,16515
-176,-35,-43,16535
-92,162,-51,16556
-17,278,-67,16576
0,222,-62,16595
-63,93,-18,16613
-113,4,10,16632
-133,-15,23,16650
-141,27,9,16669
-174,65,0,16687
-240,72,-3,16705
-316,40,-10,16723
-398,-19,-34,16743
-476,-71,-70,16764
-528,-141,-73,16785
-580,-235,-59,16806
-552,-320,-125,16829
-375,-430,-97,16851
-352,-502,21,16873
-247,-424,-9,16894
-314,-200,11,16915
-626,160,405,16935
-155,414,-276,16956
-216,17,-103,16978
-224,-371,-161,16999
-287,-217,-46,17021
-290,107,16,17044
-273,127,-10,17063
-219,43,-52,17084
-256,9,-83,17104
-299,-63,-62,17123
-259,-64,-42,17143
-238,64,-42,17165
-253,98,-62,17184
-254,32,-72,17204
-252,-51,-53,17223
-248,-5,-52,17245
-251,53,-66,17264
-251,42,-68,17284
-250,-3,-52,17304
-257,-8,-53,17324
-257,18,-61,17343
-247,30,-66,17363
-255,9,-62,17383
-285,-8,-64,17401
-284,-39,-50,17421
-296,5,-66,17442
-298,22,-52,17461
-324,11,-30,17480
-339,-2,-49,17501
-366,-20,-47,17520
-441,6,9,17541
-557,71,-39,17557
-408,172,-132,17577
-498,309,-128,17599
-351,319,-298,17620
-385,132,-223,17643
-290,-114,-68,17665
-198,-252,65,17686
-168,-162,-9,17708
-136,68,-28,17728
-52,252,-70,17747
-22,258,-83,17768
-67,120,-39,17787
-113,-17,9,17807
-128,-53,25,17826
-133,16,7,17846
-158,88,-18,17863
-235,101,-31,17883
-324,10,-23,17904
-419,-77,-34,17924
-454,-120,-80,17944
-491,-105,-93,17967
-587,-196,-73,17988
-576,-297,-112,18010
-391,-465,-95,18033
-323,-541,6,18055
-257,-463,-20,18074
-311,-231,3,18097
-585,116,410,18116
-174,552,-341,18137
-222,132,-144,18159
-255,-424,-124,18181
-281,-206,-43,18203
-298,114,8,18226
-268,132,-6,18244
-211,64,-56,18264
-259,31,-89,18283
-297,-73,-63,18304
-256,-77,-25,18324
-242,66,-44,18344
-251,72,-50,18365
-256,-13,-60,18384
-249,-42,-48,18405
-255,4,-58,18426
-250,42,-65,18445
-248,30,-62,18464
-252,-1,-55,18484
-254,9,-58,18504
-240,22,-61,18523
-255,45,-66,18542
-266,38,-75,18563
-293,-9,-56,18582
-283,-31,-57,18601
-320,-2,-60,18622
-311,8,-29,18642
-333,21,-47,18661
-332,-4,-51,18680
-391,-17,-23,18701
-483,36,-18,18721
-392,90,-54,18741
-429,251,-123,18761
-425,316,-158,18783
-346,205,-249,18804
-372,-20,-141,18827
-271,-202,-30,18848
-235,-196,56,18870
-184,-49,-48,18891
-99,123,-29,18912
-64,100,-9,18969
-92,41,10,18982
-113,2,31,18996
-132,0,41,19009
-143,20,34,19022
-158,63,20,19036
-181,82,5,19049
-218,78,2,19062
-272,47,4,19076
-336,1,0,19094
-396,-64,-33,19110
-429,-110,-56,19131
-527,-133,-39,19152
-575,-201,-23,19175
-513,-231,-115,19196
-350,-330,-90,19219
-360,-517,68,19241
-245,-421,-3,19262
-301,-162,-12,19282
-645,228,453,19305
-124,550,-323,19325
-239,-46,-112,19347
-269,-568,-39,19369
-247,-186,-64,19391
-275,191,-47,19412
-284,124,-17,19434
-220,18,-51,19454
-274,-14,-90,19474
-278,-74,-49,19495
-257,-10,-38,19516
-250,46,-47,19536
-256,24,-58,19557
-254,-21,-61,19576
-245,-24,-51,19597
-250,17,-56,19617
-250,20,-59,19638
-254,2,-61,19657
-255,0,-56,19676
-251,0,-61,19695
-249,11,-57,19714
-252,9,-56,19733
-258,4,-60,19751
-289,-11,-50,19771
-265,-17,-48,19791
-293,11,-72,19812
-306,-5,-56,19832
-323,-5,-50,19852
-324,-7,-57,19871
-336,-24,-42,19892
-409,-8,9,19912
-519,58,-10,19930
-392,158,-99,19949
-442,363,-135,19971
-352,318,-267,19992
-379,119,-215,20014
-336,-175,-77,20036
-235,-298,34,20058
-207,-147,13,20078
-152,38,-54,20100
-72,183,-64,20119
-28,219,-70,20139
-53,117,-34,20159
-96,2,11,20178
-112,-40,26,20195
-123,-7,22,20214
-140,56,-3,20234
-192,70,-8,20252
-244,44,-6,20271
-295,-2,-6,20290
-367,-32,-35,20308
-424,-72,-64,20329
-501,-141,-53,20349
-544,-233,-42,20372
-548,-231,-84,20393
-390,-243,-126,20415
-364,-413,14,20439
-261,-462,18,20459
-256,-235,-42,20480
-356,-69,134,20502
-734,472,303,20523
-129,392,-227,20543
-225,-249,-211,20566
-336,-530,-10,20588
-273,-102,-21,20610
-250,198,-21,20632
-284,134,-19,20653
-254,28,-91,20673
-260,-66,-81,20694
-271,-62,-37,20714
-256,31,-32,20734
-250,50,-50,20755
-253,3,-57,20774
-254,-34,-51,20793
-253,-7,-49,20813
-247,14,-52,20834
-246,4,-49,20853
-253,-7,-55,20872
-254,-15,-56,20892
-254,-4,-50,20913
-244,13,-58,20932
-243,26,-63,20952
-247,15,-71,20972
-273,0,-70,20992
-280,-25,-65,21010
-282,-26,-58,21031
-292,8,-36,21052
-309,1,-43,21070
-316,-21,-55,21090
-340,-38,-63,21110
-378,-19,-34,21131
-414,16,-34,21151
-385,14,-10,21172
-363,143,-120,21191
-414,257,-141,21213
-299,233,-223,21235
-329,97,-172,21257
-329,-94,-55,21277
-233,-180,0,21299
-161,-67,-40,21339
-137,-51,-29,21352
-108,27,-12,21365
-61,94,-29,21380
-29,158,-42,21398
-71,133,-22,21417
-118,18,6,21438
-135,-54,23,21455
-159,-62,24,21475
-199,-24,14,21495
-237,13,-8,21515
-268,14,-19,21533
-331,-10,-25,21554
-385,-71,-42,21574
-416,-169,-36,21595
-464,-215,-19,21616
-479,-192,-23,21639
-416,-130,-84,21660
-359,-101,-79,21682
-342,-191,-2,21704
-291,-291,14,21725
-216,-253,-20,21745
-241,-137,-41,21768
-338,-68,154,21789
-357,418,-122,21810
-251,302,-186,21832
-349,-101,-35,21854
-260,-245,-60,21875
-239,22,-46,21898
-260,114,34,21917
-263,58,12,21937
-250,29,-33,21956
-267,29,-84,21976
-259,25,-59,21995
-255,76,-40,22014
-244,68,-15,22035
-241,41,-24,22054
-244,49,-48,22074
-251,102,-58,22094
-241,84,-58,22115
-238,67,-31,22134
-239,73,-22,22155
-241,92,-37,22174
-249,75,-54,22194
-246,79,-58,22213
-252,103,-43,22234
-251,96,-54,22254
-246,55,-47,22274
-260,35,-44,22294
-242,56,-26,22313
-251,66,-19,22333
-243,61,-22,22353
-247,58,-21,22373
-248,78,-43,22392
-246,75,-44,22412
-250,80,-40,22432
-241,70,-25,22452
-247,61,-18,22471
-244,45,-11,22492
-257,67,-17,22511
-282,93,-8,22531
-274,67,-27,22549
-209,83,-20,22569
-251,54,-16,22589
-297,53,-22,22608
-211,76,-20,22629
-257,49,9,22648
-255,38,-7,22666
-225,67,-22,22685
-248,50,-13,22705
-216,37,3,22724
-241,40,8,22742
-291,63,-17,22760
-225,46,-8,22779
-268,40,-8,22798
-228,65,-21,22817
-274,31,1,22837
-236,32,-8,22854
-260,64,-6,22873
-241,51,-17,22892
-242,24,3,22912
-260,30,1,22929
-256,45,-3,22946
-227,27,6,22966
-267,26,15,22983
-270,46,1,23002
-236,67,-3,23020
-265,35,7,23038
-251,11,4,23056
-241,29,5,23073
-254,44,8,23092
-248,28,9,23109
-252,16,9,23127
-251,26,10,23144
-252,23,12,23163
-250,20,12,23182
-241,28,14,23200
-257,30,9,23220
-247,16,10,23237
-258,26,4,23256
-253,30,5,23273
-248,21,12,23291
-253,17,9,23310
-249,18,10,23327
-249,20,10,23346
-254,27,7,23365
-261,35,2,23383
-242,28,6,23400
-255,-5,10,23418
-257,6,11,23437
-220,-4,-5,23454
-263,42,5,23473
-327,62,-12,23491
-278,18,13,23511
-229,60,-2,23529
-263,5,15,23547
-256,34,2,23566
-256,10,5,23583
-249,19,7,23601
-252,16,3,23619
-248,4,3,23636
-253,0,6,23653
-251,23,2,23669
-254,21,5,23704
-252,15,12,23717
-256,10,4,23731
-256,4,5,23744
-250,15,2,23758
-259,10,8,23776
-250,12,3,23793
-248,14,4,23811
-247,21,0,23829
-252,5,3,23846
-249,4,7,23863
-254,8,4,23879
-255,9,5,23897
-256,8,1,23913
-250,4,2,23929
-251,6,1,23946
-227,37,-5,23963
-251,16,3,23982
-253,14,3,23999
-252,12,1,24017
-254,8,4,24035
-255,17,2,24051
-255,2,4,24069
-250,-3,3,24086
-161,-230,140,24103
